date,contract,board,rank,member_enc,qty,chg,member
2025-09-24,CU2510,short,19,%D3%C0%B0%B2%C6%DA%BB%F5,1538,33.0,永安期货
2025-09-24,CU2510,short,20,%D0%CB%D2%B5%C6%DA%BB%F5,1439,-160.0,兴业期货
2025-09-24,CU2510,short,999,TOTAL,54090,,TOTAL
2025-09-26,CU2510,volume,1,%B9%FA%CC%A9%BE%FD%B0%B2,6437,-11589.0,国泰君安
2025-09-26,CU2510,volume,2,%B6%AB%D6%A4%C6%DA%BB%F5,5510,-6895.0,东证期货
2025-09-26,CU2510,volume,3,%BD%F0%C8%F0%C6%DA%BB%F5,4851,-6535.0,金瑞期货
2025-09-26,CU2510,volume,4,%D6%D0%D0%C5%C6%DA%BB%F5,4530,-15743.0,中信期货
2025-09-26,CU2510,volume,5,%D6%D0%CC%A9%C6%DA%BB%F5,2710,-2992.0,中泰期货
2025-09-26,CU2510,volume,6,%D2%F8%BA%D3%C6%DA%BB%F5,2380,-1517.0,银河期货
2025-09-26,CU2510,volume,7,%B9%E3%B7%A2%C6%DA%BB%F5,2213,-715.0,广发期货
2025-09-26,CU2510,volume,8,%B9%FA%CD%B6%C6%DA%BB%F5,2189,1171.0,国投期货
2025-09-26,CU2510,volume,9,%C4%CF%BB%AA%C6%DA%BB%F5,1360,511.0,南华期货
2025-09-26,CU2510,volume,10,%D4%C6%B3%BF%C6%DA%BB%F5,1317,-780.0,云晨期货
2025-09-26,CU2510,volume,11,%D0%C2%BA%FE%C6%DA%BB%F5,1248,272.0,新湖期货
2025-09-26,CU2510,volume,12,%CD%AD%B9%DA%BD%F0%D4%B4,1240,-1172.0,铜冠金源
2025-09-26,CU2510,volume,13,%BA%A3%CD%A8%C6%DA%BB%F5,1223,-3848.0,海通期货
2025-09-26,CU2510,volume,14,%BB%AA%F6%CE%C6%DA%BB%F5,1036,515.0,华鑫期货
2025-09-26,CU2510,volume,15,%D6%D0%D0%C5%BD%A8%CD%B6,1019,-161.0,中信建投
2025-09-26,CU2510,volume,16,%B9%E2%B4%F3%C6%DA%BB%F5,954,-939.0,光大期货
2025-09-26,CU2510,volume,17,%CE%EF%B2%FA%D6%D0%B4%F3,936,550.0,物产中大
2025-09-26,CU2510,volume,18,%D0%CB%D2%B5%C6%DA%BB%F5,881,13.0,兴业期货
2025-09-26,CU2510,volume,19,%D6%D0%C1%B8%C6%DA%BB%F5,855,-30.0,中粮期货
2025-09-26,CU2510,volume,20,%D6%D0%BB%D4%C6%DA%BB%F5,850,-306.0,中辉期货
2025-09-26,CU2510,volume,999,TOTAL,43739,,TOTAL
2025-09-26,CU2510,long,1,%CD%AD%B9%DA%BD%F0%D4%B4,6487,-191.0,铜冠金源
2025-09-26,CU2510,long,2,%BD%F0%C8%F0%C6%DA%BB%F5,4793,-466.0,金瑞期货
2025-09-26,CU2510,long,3,%D2%F8%BA%D3%C6%DA%BB%F5,4503,-894.0,银河期货
2025-09-26,CU2510,long,4,%D4%C6%B3%BF%C6%DA%BB%F5,4110,243.0,云晨期货
2025-09-26,CU2510,long,5,%D6%D0%D0%C5%C6%DA%BB%F5,3338,-625.0,中信期货
2025-09-26,CU2510,long,6,%BD%A8%D0%C5%C6%DA%BB%F5,2781,-148.0,建信期货
2025-09-26,CU2510,long,7,%D6%D0%C1%B8%C6%DA%BB%F5,2547,-778.0,中粮期货
2025-09-26,CU2510,long,8,%B9%FA%CC%A9%BE%FD%B0%B2,2472,-740.0,国泰君安
2025-09-26,CU2510,long,9,%D3%C0%B0%B2%C6%DA%BB%F5,2138,-123.0,永安期货
2025-09-26,CU2510,long,10,%BB%AA%B0%B2%C6%DA%BB%F5,1998,-61.0,华安期货
2025-09-26,CU2510,long,11,%B6%AB%D6%A4%C6%DA%BB%F5,1193,-503.0,东证期货
2025-09-26,CU2510,long,12,%D6%D0%D0%C5%BD%A8%CD%B6,1087,-267.0,中信建投
2025-09-26,CU2510,long,13,%B9%FA%CD%B6%C6%DA%BB%F5,1080,-579.0,国投期货
2025-09-26,CU2510,long,14,%CE%E5%BF%F3%C6%DA%BB%F5,961,-40.0,五矿期货
2025-09-26,CU2510,long,15,%BA%A3%CD%A8%C6%DA%BB%F5,898,-330.0,海通期货
2025-09-26,CU2510,long,16,%D6%D0%D2%F8%C6%DA%BB%F5,868,99.0,中银期货
2025-09-26,CU2510,long,17,%B3%A4%BD%AD%C6%DA%BB%F5,834,-134.0,长江期货
2025-09-26,CU2510,long,18,%B9%E3%B7%A2%C6%DA%BB%F5,727,-344.0,广发期货
2025-09-26,CU2510,long,19,%D6%D0%B9%FA%B9%FA%BC%CA,725,-30.0,中国国际
2025-09-26,CU2510,long,20,%D2%BB%B5%C2%C6%DA%BB%F5,630,-141.0,一德期货
2025-09-26,CU2510,long,999,TOTAL,44170,,TOTAL
2025-09-26,CU2510,short,1,%D6%D0%D0%C5%C6%DA%BB%F5,5574,-1473.0,中信期货
2025-09-26,CU2510,short,2,%BD%F0%C8%F0%C6%DA%BB%F5,4354,-1717.0,金瑞期货
2025-09-26,CU2510,short,3,%CE%E5%BF%F3%C6%DA%BB%F5,3057,37.0,五矿期货
2025-09-26,CU2510,short,4,%B9%E2%B4%F3%C6%DA%BB%F5,2457,-458.0,光大期货
2025-09-26,CU2510,short,5,%B9%FA%C3%B3%C6%DA%BB%F5,2320,380.0,国贸期货
2025-09-26,CU2510,short,6,%B9%FA%CD%B6%C6%DA%BB%F5,1912,202.0,国投期货
2025-09-26,CU2510,short,7,%D2%F8%BA%D3%C6%DA%BB%F5,1868,-158.0,银河期货
2025-09-26,CU2510,short,8,%C4%CF%BB%AA%C6%DA%BB%F5,1804,-510.0,南华期货
2025-09-26,CU2510,short,9,%B9%FA%CC%A9%BE%FD%B0%B2,1731,-479.0,国泰君安
2025-09-26,CU2510,short,10,%BB%AA%CC%A9%C6%DA%BB%F5,1682,-167.0,华泰期货
2025-09-26,CU2510,short,11,%B9%FA%D0%C5%C6%DA%BB%F5,1489,79.0,国信期货
2025-09-26,CU2510,short,12,%B7%BD%D5%FD%D6%D0%C6%DA,1469,-168.0,方正中期
2025-09-26,CU2510,short,13,%B6%AB%D6%A4%C6%DA%BB%F5,1460,-177.0,东证期货
2025-09-26,CU2510,short,14,%CD%AD%B9%DA%BD%F0%D4%B4,1360,-193.0,铜冠金源
2025-09-26,CU2510,short,15,%D0%CB%D2%B5%C6%DA%BB%F5,1221,-321.0,兴业期货
2025-09-26,CU2510,short,16,%BD%A8%D0%C5%C6%DA%BB%F5,1033,-88.0,建信期货
2025-09-26,CU2510,short,17,%D3%C0%B0%B2%C6%DA%BB%F5,1019,-24.0,永安期货
2025-09-26,CU2510,short,18,%D6%D0%C1%B8%C6%DA%BB%F5,996,-27.0,中粮期货
2025-09-26,CU2510,short,19,%D0%C2%BA%FE%C6%DA%BB%F5,986,-482.0,新湖期货
2025-09-26,CU2510,short,20,%D7%CF%BD%F0%CC%EC%B7%E7,938,-342.0,紫金天风
2025-09-26,CU2510,short,999,TOTAL,38730,,TOTAL
2025-09-30,CU2510,volume,1,%BD%F0%C8%F0%C6%DA%BB%F5,4768,-769.0,金瑞期货
2025-09-30,CU2510,volume,2,%D6%D0%D0%C5%C6%DA%BB%F5,3908,-105.0,中信期货
2025-09-30,CU2510,volume,3,%B9%FA%CC%A9%BE%FD%B0%B2,3111,-4202.0,国泰君安
2025-09-30,CU2510,volume,4,%B6%AB%D6%A4%C6%DA%BB%F5,2511,-3539.0,东证期货
2025-09-30,CU2510,volume,5,%D4%C6%B3%BF%C6%DA%BB%F5,2342,1249.0,云晨期货
2025-09-30,CU2510,volume,6,%B9%E3%B7%A2%C6%DA%BB%F5,1815,-484.0,广发期货
2025-09-30,CU2510,volume,7,%CE%E5%BF%F3%C6%DA%BB%F5,1517,207.0,五矿期货
2025-09-30,CU2510,volume,8,%D2%F8%BA%D3%C6%DA%BB%F5,1472,-645.0,银河期货
2025-09-30,CU2510,volume,9,%BD%A8%D0%C5%C6%DA%BB%F5,1417,92.0,建信期货
2025-09-30,CU2510,volume,10,%B9%FA%C3%B3%C6%DA%BB%F5,1199,792.0,国贸期货
2025-09-30,CU2510,volume,11,%D6%D0%D0%C5%BD%A8%CD%B6,1073,708.0,中信建投
2025-09-30,CU2510,volume,12,%CD%AD%B9%DA%BD%F0%D4%B4,1034,42.0,铜冠金源
2025-09-30,CU2510,volume,13,%C4%CF%BB%AA%C6%DA%BB%F5,1017,-567.0,南华期货
2025-09-30,CU2510,volume,14,%D6%D0%B9%FA%B9%FA%BC%CA,894,755.0,中国国际
2025-09-30,CU2510,volume,15,%BA%A3%CD%A8%C6%DA%BB%F5,879,-184.0,海通期货
2025-09-30,CU2510,volume,16,%B9%FA%CD%B6%C6%DA%BB%F5,847,-1392.0,国投期货
2025-09-30,CU2510,volume,17,%D3%C0%B0%B2%C6%DA%BB%F5,818,-793.0,永安期货
2025-09-30,CU2510,volume,18,%B9%FA%D0%C5%C6%DA%BB%F5,799,147.0,国信期货
2025-09-30,CU2510,volume,19,%B9%E2%B4%F3%C6%DA%BB%F5,792,-1208.0,光大期货
2025-09-30,CU2510,volume,20,%D6%D0%D2%F8%C6%DA%BB%F5,751,395.0,中银期货
2025-09-30,CU2510,volume,999,TOTAL,32964,,TOTAL
2025-09-30,CU2510,long,1,%CD%AD%B9%DA%BD%F0%D4%B4,5572,-417.0,铜冠金源
2025-09-30,CU2510,long,2,%D2%F8%BA%D3%C6%DA%BB%F5,3945,-467.0,银河期货
2025-09-30,CU2510,long,3,%BD%F0%C8%F0%C6%DA%BB%F5,3205,-433.0,金瑞期货
2025-09-30,CU2510,long,4,%B9%FA%CC%A9%BE%FD%B0%B2,2720,-136.0,国泰君安
2025-09-30,CU2510,long,5,%D6%D0%D0%C5%C6%DA%BB%F5,2620,-230.0,中信期货
2025-09-30,CU2510,long,6,%D4%C6%B3%BF%C6%DA%BB%F5,2200,-1367.0,云晨期货
2025-09-30,CU2510,long,7,%D6%D0%C1%B8%C6%DA%BB%F5,1210,-138.0,中粮期货
2025-09-30,CU2510,long,8,%B3%A4%BD%AD%C6%DA%BB%F5,940,7.0,长江期货
2025-09-30,CU2510,long,9,%BD%A8%D0%C5%C6%DA%BB%F5,935,-955.0,建信期货
2025-09-30,CU2510,long,10,%CE%E5%BF%F3%C6%DA%BB%F5,780,-660.0,五矿期货
2025-09-30,CU2510,long,11,%BB%AA%B0%B2%C6%DA%BB%F5,720,-266.0,华安期货
2025-09-30,CU2510,long,12,%D6%D0%D2%F8%C6%DA%BB%F5,565,-273.0,中银期货
2025-09-30,CU2510,long,13,%B9%E3%B7%A2%C6%DA%BB%F5,405,-295.0,广发期货
2025-09-30,CU2510,long,14,%B6%AB%D6%A4%C6%DA%BB%F5,395,-110.0,东证期货
2025-09-30,CU2510,long,15,%B6%AB%CE%E2%C6%DA%BB%F5,380,-31.0,东吴期货
2025-09-30,CU2510,long,16,%B9%FA%C3%B3%C6%DA%BB%F5,340,-8.0,国贸期货
2025-09-30,CU2510,long,17,%D0%C2%BA%FE%C6%DA%BB%F5,325,-83.0,新湖期货
2025-09-30,CU2510,long,18,%BA%A3%CD%A8%C6%DA%BB%F5,305,-503.0,海通期货
2025-09-30,CU2510,long,19,%D0%C5%B4%EF%C6%DA%BB%F5,260,-7.0,信达期货
2025-09-30,CU2510,long,20,%D0%CB%D2%B5%C6%DA%BB%F5,250,-43.0,兴业期货
2025-09-30,CU2510,long,999,TOTAL,28072,,TOTAL
2025-09-30,CU2510,short,1,%D6%D0%D0%C5%C6%DA%BB%F5,3335,-662.0,中信期货
2025-09-30,CU2510,short,2,%BD%F0%C8%F0%C6%DA%BB%F5,2745,-919.0,金瑞期货
2025-09-30,CU2510,short,3,%B9%FA%CD%B6%C6%DA%BB%F5,2540,307.0,国投期货
2025-09-30,CU2510,short,4,%CE%E5%BF%F3%C6%DA%BB%F5,2305,-455.0,五矿期货
2025-09-30,CU2510,short,5,%D0%CB%D2%B5%C6%DA%BB%F5,1440,258.0,兴业期货
2025-09-30,CU2510,short,6,%B9%FA%C3%B3%C6%DA%BB%F5,1385,-903.0,国贸期货
2025-09-30,CU2510,short,7,%BB%AA%CC%A9%C6%DA%BB%F5,1210,-141.0,华泰期货
2025-09-30,CU2510,short,8,%B9%FA%D0%C5%C6%DA%BB%F5,850,-735.0,国信期货
2025-09-30,CU2510,short,9,%D6%D0%C1%B8%C6%DA%BB%F5,845,-492.0,中粮期货
2025-09-30,CU2510,short,10,%CD%AD%B9%DA%BD%F0%D4%B4,835,-403.0,铜冠金源
2025-09-30,CU2510,short,11,%B6%AB%D6%A4%C6%DA%BB%F5,795,-333.0,东证期货
2025-09-30,CU2510,short,12,%D3%C0%B0%B2%C6%DA%BB%F5,740,-259.0,永安期货
2025-09-30,CU2510,short,13,%D7%CF%BD%F0%CC%EC%B7%E7,700,-41.0,紫金天风
2025-09-30,CU2510,short,14,%B9%FA%CC%A9%BE%FD%B0%B2,675,-617.0,国泰君安
2025-09-30,CU2510,short,15,%D0%C2%BA%FE%C6%DA%BB%F5,635,-57.0,新湖期货
2025-09-30,CU2510,short,16,%BD%A8%D0%C5%C6%DA%BB%F5,625,-146.0,建信期货
2025-09-30,CU2510,short,17,%B9%E2%B4%F3%C6%DA%BB%F5,620,-446.0,光大期货
2025-09-30,CU2510,short,18,%C9%CF%BA%A3%D6%D0%C6%DA,605,-13.0,上海中期
2025-09-30,CU2510,short,19,%C2%F5%BF%C6%C6%DA%BB%F5,595,-2.0,迈科期货
2025-09-30,CU2510,short,20,%D6%D0%D0%C5%BD%A8%CD%B6,560,-132.0,中信建投
2025-09-30,CU2510,short,999,TOTAL,24040,,TOTAL
2025-10-09,CU2510,volume,1,%BD%F0%C8%F0%C6%DA%BB%F5,5385,617.0,金瑞期货
2025-10-09,CU2510,volume,2,%B6%AB%D6%A4%C6%DA%BB%F5,4365,1854.0,东证期货
2025-10-09,CU2510,volume,3,%D6%D0%D0%C5%C6%DA%BB%F5,2840,-1068.0,中信期货
2025-10-09,CU2510,volume,4,%CD%AD%B9%DA%BD%F0%D4%B4,2617,1583.0,铜冠金源
2025-10-09,CU2510,volume,5,%D2%F8%BA%D3%C6%DA%BB%F5,2390,918.0,银河期货
2025-10-09,CU2510,volume,6,%CE%E5%BF%F3%C6%DA%BB%F5,1915,398.0,五矿期货
2025-10-09,CU2510,volume,7,%D7%CF%BD%F0%CC%EC%B7%E7,1835,1463.0,紫金天风
2025-10-09,CU2510,volume,8,%B9%FA%CC%A9%BE%FD%B0%B2,1450,-1661.0,国泰君安
2025-10-09,CU2510,volume,9,%BD%A8%D0%C5%C6%DA%BB%F5,1180,-237.0,建信期货
2025-10-09,CU2510,volume,10,%D0%CB%D2%B5%C6%DA%BB%F5,995,550.0,兴业期货
2025-10-09,CU2510,volume,11,%BB%AA%CC%A9%C6%DA%BB%F5,790,522.0,华泰期货
2025-10-09,CU2510,volume,12,%B9%E3%B7%A2%C6%DA%BB%F5,775,-1040.0,广发期货
2025-10-09,CU2510,volume,13,%B9%FA%CD%B6%C6%DA%BB%F5,770,-77.0,国投期货
2025-10-09,CU2510,volume,14,%B9%FA%C3%B3%C6%DA%BB%F5,680,-519.0,国贸期货
2025-10-09,CU2510,volume,15,%D6%D0%C1%B8%C6%DA%BB%F5,655,-21.0,中粮期货
2025-10-09,CU2510,volume,16,%BB%AA%BD%F0%C6%DA%BB%F5,600,531.0,华金期货
2025-10-09,CU2510,volume,17,%B9%E2%B4%F3%C6%DA%BB%F5,520,-272.0,光大期货
2025-10-09,CU2510,volume,18,%D6%D0%D0%C5%BD%A8%CD%B6,478,-595.0,中信建投
2025-10-09,CU2510,volume,19,%D5%E3%C9%CC%C6%DA%BB%F5,473,316.0,浙商期货
2025-10-09,CU2510,volume,20,%B6%AB%BA%A3%C6%DA%BB%F5,370,125.0,东海期货
2025-10-09,CU2510,volume,999,TOTAL,31083,,TOTAL
2025-10-09,CU2510,long,1,%CD%AD%B9%DA%BD%F0%D4%B4,3840,-1732.0,铜冠金源
2025-10-09,CU2510,long,2,%D2%F8%BA%D3%C6%DA%BB%F5,3815,-130.0,银河期货
2025-10-09,CU2510,long,3,%B9%FA%CC%A9%BE%FD%B0%B2,2650,-70.0,国泰君安
2025-10-09,CU2510,long,4,%D6%D0%D0%C5%C6%DA%BB%F5,2145,-475.0,中信期货
2025-10-09,CU2510,long,5,%D4%C6%B3%BF%C6%DA%BB%F5,1930,-270.0,云晨期货
2025-10-09,CU2510,long,6,%BD%F0%C8%F0%C6%DA%BB%F5,1430,-1775.0,金瑞期货
2025-10-09,CU2510,long,7,%D6%D0%C1%B8%C6%DA%BB%F5,1165,-45.0,中粮期货
2025-10-09,CU2510,long,8,%B3%A4%BD%AD%C6%DA%BB%F5,850,-90.0,长江期货
2025-10-09,CU2510,long,9,%CE%E5%BF%F3%C6%DA%BB%F5,770,-10.0,五矿期货
2025-10-09,CU2510,long,10,%BB%AA%B0%B2%C6%DA%BB%F5,745,25.0,华安期货
2025-10-09,CU2510,long,11,%BB%AA%BD%F0%C6%DA%BB%F5,600,600.0,华金期货
2025-10-09,CU2510,long,12,%B9%E3%B7%A2%C6%DA%BB%F5,465,60.0,广发期货
2025-10-09,CU2510,long,13,%B6%AB%CE%E2%C6%DA%BB%F5,380,0.0,东吴期货
2025-10-09,CU2510,long,14,%BA%A3%CD%A8%C6%DA%BB%F5,365,60.0,海通期货
2025-10-09,CU2510,long,15,%B6%AB%D6%A4%C6%DA%BB%F5,340,-55.0,东证期货
2025-10-09,CU2510,long,16,%D6%D0%D2%F8%C6%DA%BB%F5,285,-280.0,中银期货
2025-10-09,CU2510,long,17,%C8%F0%B4%EF%C6%DA%BB%F5,250,10.0,瑞达期货
2025-10-09,CU2510,long,18,%D0%CB%D2%B5%C6%DA%BB%F5,250,0.0,兴业期货
2025-10-09,CU2510,long,19,%B9%FA%C3%B3%C6%DA%BB%F5,235,-105.0,国贸期货
2025-10-09,CU2510,long,20,%B9%FA%C1%AA%C6%DA%BB%F5,215,100.0,国联期货
2025-10-09,CU2510,long,999,TOTAL,22725,,TOTAL
2025-10-09,CU2510,short,1,%D6%D0%D0%C5%C6%DA%BB%F5,2510,-825.0,中信期货
2025-10-09,CU2510,short,2,%B9%FA%CD%B6%C6%DA%BB%F5,2480,-60.0,国投期货
2025-10-09,CU2510,short,3,%BD%F0%C8%F0%C6%DA%BB%F5,2155,-590.0,金瑞期货
2025-10-09,CU2510,short,4,%CE%E5%BF%F3%C6%DA%BB%F5,2120,-185.0,五矿期货
2025-10-09,CU2510,short,5,%CD%AD%B9%DA%BD%F0%D4%B4,1480,645.0,铜冠金源
2025-10-09,CU2510,short,6,%B9%FA%C3%B3%C6%DA%BB%F5,820,-565.0,国贸期货
2025-10-09,CU2510,short,7,%B9%FA%CC%A9%BE%FD%B0%B2,795,120.0,国泰君安
2025-10-09,CU2510,short,8,%D0%CB%D2%B5%C6%DA%BB%F5,725,-715.0,兴业期货
2025-10-09,CU2510,short,9,%BB%AA%CC%A9%C6%DA%BB%F5,630,-580.0,华泰期货
2025-10-09,CU2510,short,10,%C2%F5%BF%C6%C6%DA%BB%F5,595,0.0,迈科期货
2025-10-09,CU2510,short,11,%D0%C2%BA%FE%C6%DA%BB%F5,595,-40.0,新湖期货
2025-10-09,CU2510,short,12,%B6%AB%BA%A3%C6%DA%BB%F5,585,145.0,东海期货
2025-10-09,CU2510,short,13,%B9%FA%D0%C5%C6%DA%BB%F5,570,-280.0,国信期货
2025-10-09,CU2510,short,14,%C9%CF%BA%A3%D6%D0%C6%DA,555,-50.0,上海中期
2025-10-09,CU2510,short,15,%B6%AB%D6%A4%C6%DA%BB%F5,535,-260.0,东证期货
2025-10-09,CU2510,short,16,%D3%C0%B0%B2%C6%DA%BB%F5,505,-235.0,永安期货
2025-10-09,CU2510,short,17,%B6%AB%CE%E2%C6%DA%BB%F5,480,-65.0,东吴期货
2025-10-09,CU2510,short,18,%B7%BD%D5%FD%D6%D0%C6%DA,470,30.0,方正中期
2025-10-09,CU2510,short,19,%D7%CF%BD%F0%CC%EC%B7%E7,395,-305.0,紫金天风
2025-10-09,CU2510,short,20,%BD%A8%D0%C5%C6%DA%BB%F5,355,-270.0,建信期货
2025-10-09,CU2510,short,999,TOTAL,19355,,TOTAL
2025-10-10,CU2510,volume,1,%B6%AB%D6%A4%C6%DA%BB%F5,4750,385.0,东证期货
2025-10-10,CU2510,volume,2,%B9%FA%CC%A9%BE%FD%B0%B2,4385,2935.0,国泰君安
2025-10-10,CU2510,volume,3,%BD%F0%C8%F0%C6%DA%BB%F5,4270,-1115.0,金瑞期货
2025-10-10,CU2510,volume,4,%D2%F8%BA%D3%C6%DA%BB%F5,2915,525.0,银河期货
2025-10-10,CU2510,volume,5,%D4%C6%B3%BF%C6%DA%BB%F5,2815,2480.0,云晨期货
2025-10-10,CU2510,volume,6,%D6%D0%D0%C5%C6%DA%BB%F5,2500,-340.0,中信期货
2025-10-10,CU2510,volume,7,%CD%AD%B9%DA%BD%F0%D4%B4,2180,-437.0,铜冠金源
2025-10-10,CU2510,volume,8,%CE%E5%BF%F3%C6%DA%BB%F5,1845,-70.0,五矿期货
2025-10-10,CU2510,volume,9,%B9%FA%CD%B6%C6%DA%BB%F5,1140,370.0,国投期货
2025-10-10,CU2510,volume,10,%D7%CF%BD%F0%CC%EC%B7%E7,975,-860.0,紫金天风
2025-10-10,CU2510,volume,11,%BB%AA%B0%B2%C6%DA%BB%F5,930,755.0,华安期货
2025-10-10,CU2510,volume,12,%D6%D0%C1%B8%C6%DA%BB%F5,755,100.0,中粮期货
2025-10-10,CU2510,volume,13,%B9%E3%B7%A2%C6%DA%BB%F5,710,-65.0,广发期货
2025-10-10,CU2510,volume,14,%D5%E3%C9%CC%C6%DA%BB%F5,690,217.0,浙商期货
2025-10-10,CU2510,volume,15,%B9%FA%D0%C5%C6%DA%BB%F5,665,330.0,国信期货
2025-10-10,CU2510,volume,16,%B6%AB%BA%A3%C6%DA%BB%F5,590,220.0,东海期货
2025-10-10,CU2510,volume,17,%BB%AA%CC%A9%C6%DA%BB%F5,585,-205.0,华泰期货
2025-10-10,CU2510,volume,18,%D0%CB%D2%B5%C6%DA%BB%F5,580,-415.0,兴业期货
2025-10-10,CU2510,volume,19,%C9%CF%BA%A3%D6%D0%C6%DA,555,505.0,上海中期
2025-10-10,CU2510,volume,20,%B9%E2%B4%F3%C6%DA%BB%F5,545,25.0,光大期货
2025-10-10,CU2510,volume,999,TOTAL,34380,,TOTAL
2025-10-10,CU2510,long,1,%D2%F8%BA%D3%C6%DA%BB%F5,3225,-590.0,银河期货
2025-10-10,CU2510,long,2,%CD%AD%B9%DA%BD%F0%D4%B4,2665,-1175.0,铜冠金源
2025-10-10,CU2510,long,3,%D6%D0%D0%C5%C6%DA%BB%F5,1770,-375.0,中信期货
2025-10-10,CU2510,long,4,%D4%C6%B3%BF%C6%DA%BB%F5,1415,-515.0,云晨期货
2025-10-10,CU2510,long,5,%B9%FA%CC%A9%BE%FD%B0%B2,1210,-1440.0,国泰君安
2025-10-10,CU2510,long,6,%BD%F0%C8%F0%C6%DA%BB%F5,1015,-415.0,金瑞期货
2025-10-10,CU2510,long,7,%BB%AA%BD%F0%C6%DA%BB%F5,685,85.0,华金期货
2025-10-10,CU2510,long,8,%B3%A4%BD%AD%C6%DA%BB%F5,675,-175.0,长江期货
2025-10-10,CU2510,long,9,%D6%D0%C1%B8%C6%DA%BB%F5,455,-710.0,中粮期货
2025-10-10,CU2510,long,10,%B9%E3%B7%A2%C6%DA%BB%F5,395,-70.0,广发期货
2025-10-10,CU2510,long,11,%BB%AA%B0%B2%C6%DA%BB%F5,385,-360.0,华安期货
2025-10-10,CU2510,long,12,%BA%A3%CD%A8%C6%DA%BB%F5,370,5.0,海通期货
2025-10-10,CU2510,long,13,%B6%AB%CE%E2%C6%DA%BB%F5,340,-40.0,东吴期货
2025-10-10,CU2510,long,14,%CE%E5%BF%F3%C6%DA%BB%F5,285,-485.0,五矿期货
2025-10-10,CU2510,long,15,%B6%AB%D6%A4%C6%DA%BB%F5,200,-140.0,东证期货
2025-10-10,CU2510,long,16,%D0%C2%BA%FE%C6%DA%BB%F5,185,-15.0,新湖期货
2025-10-10,CU2510,long,17,%B9%FA%C3%B3%C6%DA%BB%F5,180,-55.0,国贸期货
2025-10-10,CU2510,long,18,%B9%DA%CD%A8%C6%DA%BB%F5,175,-15.0,冠通期货
2025-10-10,CU2510,long,19,%B4%F3%B5%D8%C6%DA%BB%F5,145,0.0,大地期货
2025-10-10,CU2510,long,20,%C8%F0%B4%EF%C6%DA%BB%F5,120,-130.0,瑞达期货
2025-10-10,CU2510,long,999,TOTAL,15895,,TOTAL
2025-10-10,CU2510,short,1,%B9%FA%CD%B6%C6%DA%BB%F5,2070,-410.0,国投期货
2025-10-10,CU2510,short,2,%BD%F0%C8%F0%C6%DA%BB%F5,1760,-395.0,金瑞期货
2025-10-10,CU2510,short,3,%CE%E5%BF%F3%C6%DA%BB%F5,1380,-740.0,五矿期货
2025-10-10,CU2510,short,4,%CD%AD%B9%DA%BD%F0%D4%B4,1225,-255.0,铜冠金源
2025-10-10,CU2510,short,5,%D6%D0%D0%C5%C6%DA%BB%F5,1015,-1495.0,中信期货
2025-10-10,CU2510,short,6,%D7%CF%BD%F0%CC%EC%B7%E7,830,435.0,紫金天风
2025-10-10,CU2510,short,7,%B9%FA%CC%A9%BE%FD%B0%B2,780,-15.0,国泰君安
2025-10-10,CU2510,short,8,%B9%FA%C3%B3%C6%DA%BB%F5,640,-180.0,国贸期货
2025-10-10,CU2510,short,9,%D0%C2%BA%FE%C6%DA%BB%F5,480,-115.0,新湖期货
2025-10-10,CU2510,short,10,%B7%BD%D5%FD%D6%D0%C6%DA,470,0.0,方正中期
2025-10-10,CU2510,short,11,%BB%AA%CC%A9%C6%DA%BB%F5,460,-170.0,华泰期货
2025-10-10,CU2510,short,12,%B9%E3%B7%A2%C6%DA%BB%F5,410,130.0,广发期货
2025-10-10,CU2510,short,13,%C2%F5%BF%C6%C6%DA%BB%F5,395,-200.0,迈科期货
2025-10-10,CU2510,short,14,%B6%AB%BA%A3%C6%DA%BB%F5,390,-195.0,东海期货
2025-10-10,CU2510,short,15,%B6%AB%D6%A4%C6%DA%BB%F5,375,-160.0,东证期货
2025-10-10,CU2510,short,16,%D3%C0%B0%B2%C6%DA%BB%F5,320,-185.0,永安期货
2025-10-10,CU2510,short,17,%D0%CB%D2%B5%C6%DA%BB%F5,295,-430.0,兴业期货
2025-10-10,CU2510,short,18,%D6%D0%C1%B8%C6%DA%BB%F5,270,-45.0,中粮期货
2025-10-10,CU2510,short,19,%D4%C6%B3%BF%C6%DA%BB%F5,240,240.0,云晨期货
2025-10-10,CU2510,short,20,%C9%EA%CD%F2%C6%DA%BB%F5,220,-40.0,申万期货
2025-10-10,CU2510,short,999,TOTAL,14025,,TOTAL
2025-10-13,CU2510,volume,1,%BD%F0%C8%F0%C6%DA%BB%F5,2995,-1275.0,金瑞期货
2025-10-13,CU2510,volume,2,%D4%C6%B3%BF%C6%DA%BB%F5,2950,135.0,云晨期货
2025-10-13,CU2510,volume,3,%B6%AB%D6%A4%C6%DA%BB%F5,2750,-2000.0,东证期货
2025-10-13,CU2510,volume,4,%D2%F8%BA%D3%C6%DA%BB%F5,2365,-550.0,银河期货
2025-10-13,CU2510,volume,5,%CD%AD%B9%DA%BD%F0%D4%B4,2025,-155.0,铜冠金源
2025-10-13,CU2510,volume,6,%B9%FA%CC%A9%BE%FD%B0%B2,1845,-2540.0,国泰君安
2025-10-13,CU2510,volume,7,%B9%FA%CD%B6%C6%DA%BB%F5,1740,600.0,国投期货
